mass_A
t	x	y
1.516000000E1	-4.809558179E-2	2.440395070E-2
1.517000000E1	-4.001453238E-2	2.377760165E-2
1.518000000E1	-3.239069961E-2	2.349964240E-2
1.519000000E1	-2.471851425E-2	2.326479831E-2
1.520000000E1	-1.690285760E-2	2.311267534E-2
1.521000000E1	-8.908227152E-3	2.291883273E-2
1.522000000E1	-9.691861415E-4	2.279022172E-2
1.523000000E1	6.663841191E-3	2.268238664E-2
1.524000000E1	1.431261274E-2	2.297882586E-2
1.525000000E1	2.195941306E-2	2.338022683E-2
1.526000000E1	2.944888313E-2	2.355684276E-2
1.527000000E1	3.708786341E-2	2.402743672E-2
1.528000000E1	4.428742009E-2	2.457414740E-2
1.529000000E1	5.180025205E-2	2.476990254E-2
1.530000000E1	5.931803221E-2	2.564364933E-2
1.531000000E1	6.669259300E-2	2.633761665E-2
1.532000000E1	7.390862037E-2	2.706948255E-2
1.533000000E1	8.127477269E-2	2.801122437E-2
1.534000000E1	8.823261181E-2	2.864698366E-2
1.535000000E1	9.501192224E-2	2.955847436E-2
1.536000000E1	1.019579242E-1	3.076168858E-2
1.537000000E1	1.087748242E-1	3.197161003E-2
1.538000000E1	1.150317182E-1	3.333712658E-2
1.539000000E1	1.213781950E-1	3.449006719E-2
1.540000000E1	1.275345657E-1	3.597223590E-2
1.541000000E1	1.335269055E-1	3.709700611E-2
1.542000000E1	1.393804030E-1	3.856439156E-2
1.543000000E1	1.451369711E-1	4.017903659E-2
1.544000000E1	1.509459945E-1	4.158474341E-2
1.545000000E1	1.564856865E-1	4.293604882E-2
1.546000000E1	1.617234258E-1	4.435768054E-2
1.547000000E1	1.665709369E-1	4.575776797E-2
1.548000000E1	1.714377846E-1	4.710193754E-2
1.549000000E1	1.761963311E-1	4.853330983E-2
1.550000000E1	1.809117675E-1	4.985277572E-2
1.551000000E1	1.854864660E-1	5.131070025E-2
1.552000000E1	1.894461711E-1	5.252295903E-2
1.553000000E1	1.933020597E-1	5.394151712E-2
1.554000000E1	1.969447349E-1	5.529314342E-2
1.555000000E1	2.005914153E-1	5.646205532E-2
1.556000000E1	2.039625476E-1	5.753405011E-2
1.557000000E1	2.070231464E-1	5.851426059E-2
1.558000000E1	2.099770813E-1	5.952084028E-2
1.559000000E1	2.127436208E-1	6.038489046E-2
1.560000000E1	2.151064245E-1	6.126776362E-2
1.561000000E1	2.173941714E-1	6.196548039E-2
1.562000000E1	2.192136516E-1	6.268114585E-2
1.563000000E1	2.209598639E-1	6.313120126E-2
1.564000000E1	2.223587487E-1	6.402379665E-2
1.565000000E1	2.237978889E-1	6.420960251E-2
1.566000000E1	2.250527088E-1	6.474877254E-2
1.567000000E1	2.257469350E-1	6.521516724E-2
1.568000000E1	2.265893857E-1	6.551421356E-2
1.569000000E1	2.268574948E-1	6.557640727E-2
1.570000000E1	2.269853443E-1	6.563578582E-2
1.571000000E1	2.269730184E-1	6.562725159E-2
1.572000000E1	2.268889016E-1	6.559168884E-2
1.573000000E1	2.267249618E-1	6.553196455E-2
1.574000000E1	2.264259456E-1	6.542485888E-2
1.575000000E1	2.254688903E-1	6.523483770E-2
1.576000000E1	2.248626823E-1	6.464066431E-2
1.577000000E1	2.236657022E-1	6.411928774E-2
1.578000000E1	2.221774111E-1	6.373435611E-2
1.579000000E1	2.206365505E-1	6.281474060E-2
1.580000000E1	2.190012544E-1	6.249688858E-2
1.581000000E1	2.167286726E-1	6.143103390E-2
1.582000000E1	2.145433169E-1	6.100195633E-2
1.583000000E1	2.117105223E-1	5.992648417E-2
1.584000000E1	2.090787898E-1	5.872586891E-2
1.585000000E1	2.059949515E-1	5.812360858E-2
1.586000000E1	2.026942341E-1	5.707470633E-2
1.587000000E1	1.995042532E-1	5.580827444E-2
1.588000000E1	1.961999841E-1	5.455569297E-2
1.589000000E1	1.922399373E-1	5.313852176E-2
1.590000000E1	1.887079091E-1	5.228375700E-2
1.591000000E1	1.844508709E-1	5.140300526E-2
1.592000000E1	1.800653369E-1	5.004452400E-2
1.593000000E1	1.755070772E-1	4.870440176E-2
1.594000000E1	1.708289029E-1	4.735897972E-2
1.595000000E1	1.662238238E-1	4.595715578E-2
1.596000000E1	1.614663734E-1	4.464121361E-2
1.597000000E1	1.561783243E-1	4.328596449E-2
1.598000000E1	1.509553766E-1	4.190941227E-2
1.599000000E1	1.452883909E-1	4.059390517E-2
1.600000000E1	1.396559479E-1	3.920822360E-2
1.601000000E1	1.339384269E-1	3.791252327E-2
1.602000000E1	1.283231161E-1	3.664150823E-2
1.603000000E1	1.222195072E-1	3.545601571E-2
1.604000000E1	1.162270640E-1	3.438233049E-2
1.605000000E1	1.101278820E-1	3.351214912E-2
1.606000000E1	1.036398189E-1	3.232019249E-2
1.607000000E1	9.675282275E-2	3.126802228E-2
1.608000000E1	9.038567560E-2	3.037411168E-2
1.609000000E1	8.369090689E-2	2.950717544E-2
1.610000000E1	7.673937188E-2	2.857121894E-2
1.611000000E1	6.972203543E-2	2.753513119E-2
1.612000000E1	6.311173623E-2	2.698041241E-2
1.613000000E1	5.614115483E-2	2.605966953E-2
1.614000000E1	4.879303414E-2	2.573830382E-2
1.615000000E1	4.170621120E-2	2.520093608E-2
1.616000000E1	3.471777398E-2	2.490218408E-2
1.617000000E1	2.751453645E-2	2.459601133E-2
1.618000000E1	2.007926833E-2	2.405692063E-2
1.619000000E1	1.272292833E-2	2.399000472E-2
1.620000000E1	5.263032258E-3	2.399233789E-2
1.621000000E1	-2.075500782E-3	2.408900587E-2
1.622000000E1	-9.474193063E-3	2.418145024E-2
1.623000000E1	-1.701326155E-2	2.445479325E-2
1.624000000E1	-2.433723172E-2	2.462137553E-2
1.625000000E1	-3.186603434E-2	2.491821908E-2
1.626000000E1	-3.892060799E-2	2.523394792E-2
1.627000000E1	-4.603202679E-2	2.551915266E-2
1.628000000E1	-5.329308234E-2	2.590080623E-2
1.629000000E1	-6.054535075E-2	2.661441412E-2
1.630000000E1	-6.727451724E-2	2.728404475E-2
1.631000000E1	-7.434793886E-2	2.777802130E-2
1.632000000E1	-8.151655366E-2	2.866007254E-2
1.633000000E1	-8.827162011E-2	2.947933579E-2
1.634000000E1	-9.486958603E-2	3.051334817E-2
1.635000000E1	-1.015105273E-1	3.127745740E-2
1.636000000E1	-1.082529105E-1	3.193151363E-2
1.637000000E1	-1.147392524E-1	3.288932511E-2
1.638000000E1	-1.209717745E-1	3.373063185E-2
1.639000000E1	-1.275062766E-1	3.480514082E-2
1.640000000E1	-1.340161707E-1	3.609549413E-2
1.641000000E1	-1.399896285E-1	3.686007142E-2
1.642000000E1	-1.459334375E-1	3.813743638E-2
1.643000000E1	-1.516991207E-1	3.950323706E-2
1.644000000E1	-1.573275693E-1	4.051227617E-2
1.645000000E1	-1.626302586E-1	4.153065547E-2
1.646000000E1	-1.683358975E-1	4.289608773E-2
1.647000000E1	-1.732931235E-1	4.407821709E-2
1.648000000E1	-1.784498814E-1	4.517137439E-2
1.649000000E1	-1.834575585E-1	4.650624678E-2
1.650000000E1	-1.880504520E-1	4.772700448E-2
1.651000000E1	-1.925658400E-1	4.865638677E-2
1.652000000E1	-1.969655794E-1	4.987771942E-2
1.653000000E1	-2.012881772E-1	5.125888454E-2
1.654000000E1	-2.054030015E-1	5.233674692E-2
1.655000000E1	-2.091774198E-1	5.336415393E-2
1.656000000E1	-2.130733922E-1	5.460320878E-2
1.657000000E1	-2.163818807E-1	5.560086672E-2
1.658000000E1	-2.195309036E-1	5.652792637E-2
1.659000000E1	-2.224699811E-1	5.774241030E-2
1.660000000E1	-2.254179360E-1	5.852642022E-2
1.661000000E1	-2.281608385E-1	5.951074671E-2
1.662000000E1	-2.308543109E-1	6.016262596E-2
1.663000000E1	-2.328134299E-1	6.111504867E-2
1.664000000E1	-2.352890429E-1	6.148781310E-2
1.665000000E1	-2.371153381E-1	6.262352472E-2
1.666000000E1	-2.387085616E-1	6.291939082E-2
1.667000000E1	-2.402548475E-1	6.331686945E-2
1.668000000E1	-2.415949278E-1	6.412138816E-2
1.669000000E1	-2.429125390E-1	6.442289977E-2
1.670000000E1	-2.434870346E-1	6.461746733E-2
1.671000000E1	-2.444365397E-1	6.464661679E-2
1.672000000E1	-2.448868583E-1	6.498258496E-2
1.673000000E1	-2.451365564E-1	6.497080139E-2
1.674000000E1	-2.450483795E-1	6.494560447E-2
1.675000000E1	-2.448302301E-1	6.474792645E-2
1.676000000E1	-2.446017729E-1	6.458619930E-2
1.677000000E1	-2.444086700E-1	6.449324596E-2
1.678000000E1	-2.433059148E-1	6.439763723E-2
1.679000000E1	-2.428183815E-1	6.424359838E-2
1.680000000E1	-2.416639895E-1	6.392688179E-2
1.681000000E1	-2.403611436E-1	6.330134331E-2
1.682000000E1	-2.387134731E-1	6.282662185E-2
1.683000000E1	-2.371996663E-1	6.245339008E-2
1.684000000E1	-2.355060064E-1	6.152950716E-2
1.685000000E1	-2.334978003E-1	6.110945803E-2
1.686000000E1	-2.312190177E-1	6.007608546E-2
1.687000000E1	-2.286864405E-1	5.942890910E-2
1.688000000E1	-2.261774476E-1	5.829852084E-2
1.689000000E1	-2.236079106E-1	5.777642241E-2
1.690000000E1	-2.206692184E-1	5.648030933E-2
1.691000000E1	-2.175313931E-1	5.592049878E-2
1.692000000E1	-2.139927213E-1	5.476317625E-2
1.693000000E1	-2.104227934E-1	5.352968893E-2
1.694000000E1	-2.068421210E-1	5.284036153E-2
1.695000000E1	-2.029193133E-1	5.150708085E-2
1.696000000E1	-1.987884243E-1	5.014053177E-2
1.697000000E1	-1.946132661E-1	4.929400877E-2
1.698000000E1	-1.903854646E-1	4.815606883E-2
1.699000000E1	-1.861344932E-1	4.678626212E-2
1.700000000E1	-1.816341594E-1	4.587076106E-2
1.701000000E1	-1.766881195E-1	4.476930211E-2
1.702000000E1	-1.715685719E-1	4.334878335E-2
1.703000000E1	-1.667233439E-1	4.216152356E-2
1.704000000E1	-1.614299491E-1	4.107359641E-2
1.705000000E1	-1.561100929E-1	3.994988103E-2
1.706000000E1	-1.506136128E-1	3.863105390E-2
1.707000000E1	-1.450165384E-1	3.755301102E-2
1.708000000E1	-1.392212247E-1	3.650076676E-2
1.709000000E1	-1.333949772E-1	3.523918493E-2
1.710000000E1	-1.273167332E-1	3.425353107E-2
1.711000000E1	-1.209204803E-1	3.312047009E-2
1.712000000E1	-1.149365313E-1	3.215417066E-2
1.713000000E1	-1.088264035E-1	3.115290676E-2
1.714000000E1	-1.025451419E-1	3.016278941E-2
1.715000000E1	-9.584706806E-2	2.913356448E-2
1.716000000E1	-8.946245185E-2	2.812973870E-2
1.717000000E1	-8.315494431E-2	2.737235958E-2
1.718000000E1	-7.619030765E-2	2.636992308E-2
1.719000000E1	-6.977721715E-2	2.585979149E-2
1.720000000E1	-6.354207519E-2	2.549101077E-2
1.721000000E1	-5.660174171E-2	2.481851008E-2
1.722000000E1	-5.010720593E-2	2.409144110E-2
1.723000000E1	-4.303043778E-2	2.373343072E-2
1.724000000E1	-3.651192422E-2	2.350024582E-2
1.725000000E1	-2.950625587E-2	2.327930261E-2
1.726000000E1	-2.294777989E-2	2.318968784E-2
1.727000000E1	-1.596972114E-2	2.304703090E-2
1.728000000E1	-9.119705105E-3	2.290724788E-2
1.729000000E1	-2.361457043E-3	2.281870926E-2
1.730000000E1	4.619718165E-3	2.280215759E-2
1.731000000E1	1.135359960E-2	2.288355633E-2
1.732000000E1	1.829583747E-2	2.340406985E-2
1.733000000E1	2.484335892E-2	2.362051908E-2
1.734000000E1	3.175487023E-2	2.369884291E-2
1.735000000E1	3.825284512E-2	2.450489140E-2
1.736000000E1	4.452192614E-2	2.471771091E-2
1.737000000E1	5.114650886E-2	2.509214299E-2
1.738000000E1	5.765949740E-2	2.578537642E-2
1.739000000E1	6.400278495E-2	2.627925399E-2
1.740000000E1	6.986128057E-2	2.708720530E-2
1.741000000E1	7.604250065E-2	2.784816525E-2
1.742000000E1	8.198723926E-2	2.848224601E-2
1.743000000E1	8.793976042E-2	2.929256534E-2
1.744000000E1	9.372311617E-2	3.000229839E-2
1.745000000E1	9.973169688E-2	3.090009956E-2
1.746000000E1	1.055506737E-1	3.189456585E-2
1.747000000E1	1.108167224E-1	3.274080560E-2
1.748000000E1	1.162699778E-1	3.362991881E-2
1.749000000E1	1.211308949E-1	3.484749176E-2
1.750000000E1	1.264497161E-1	3.603699804E-2
1.751000000E1	1.314275435E-1	3.671110288E-2
1.752000000E1	1.361285846E-1	3.764470560E-2
1.753000000E1	1.406587559E-1	3.891859949E-2
1.754000000E1	1.451770626E-1	4.009017670E-2
1.755000000E1	1.495256384E-1	4.085833743E-2
1.756000000E1	1.537995518E-1	4.175924655E-2
1.757000000E1	1.574743804E-1	4.298847779E-2
1.758000000E1	1.615362609E-1	4.406027417E-2
1.759000000E1	1.648201429E-1	4.465467103E-2
1.760000000E1	1.681584063E-1	4.584570881E-2
1.761000000E1	1.714302483E-1	4.692169394E-2
1.762000000E1	1.742869825E-1	4.765994912E-2
1.763000000E1	1.770208879E-1	4.861561847E-2
1.764000000E1	1.797776745E-1	4.946933499E-2
1.765000000E1	1.824913472E-1	5.009644183E-2
1.766000000E1	1.845867418E-1	5.087995270E-2
1.767000000E1	1.871478854E-1	5.145575841E-2
1.768000000E1	1.889434871E-1	5.209887699E-2
1.769000000E1	1.906517661E-1	5.260274195E-2
1.770000000E1	1.921780552E-1	5.291724033E-2
1.771000000E1	1.935410160E-1	5.322768594E-2
1.772000000E1	1.948872225E-1	5.373961384E-2
1.773000000E1	1.962153941E-1	5.415520858E-2
1.774000000E1	1.966638777E-1	5.425138635E-2
1.775000000E1	1.975852465E-1	5.434753582E-2
1.776000000E1	1.980133160E-1	5.437125982E-2
1.777000000E1	1.981021892E-1	5.438064962E-2
1.778000000E1	1.980788657E-1	5.432477557E-2
1.779000000E1	1.980187964E-1	5.423519196E-2
1.780000000E1	1.978847396E-1	5.420274812E-2
1.781000000E1	1.972814131E-1	5.408033612E-2
1.782000000E1	1.966114541E-1	5.387679880E-2
1.783000000E1	1.955905912E-1	5.336265049E-2
1.784000000E1	1.946825316E-1	5.285078849E-2
1.785000000E1	1.933378379E-1	5.265892673E-2
1.786000000E1	1.917633848E-1	5.194094515E-2
1.787000000E1	1.902506597E-1	5.136149374E-2
1.788000000E1	1.882972799E-1	5.085112939E-2
1.789000000E1	1.861207708E-1	5.007806093E-2
1.790000000E1	1.840698924E-1	4.973305168E-2
1.791000000E1	1.814503313E-1	4.872734520E-2
1.792000000E1	1.786062687E-1	4.820497354E-2
1.793000000E1	1.756457783E-1	4.730093433E-2
1.794000000E1	1.725450134E-1	4.643304102E-2
1.795000000E1	1.694322199E-1	4.561256496E-2
1.796000000E1	1.661412114E-1	4.450243941E-2
1.797000000E1	1.627319329E-1	4.364477856E-2
1.798000000E1	1.589438357E-1	4.283007458E-2
1.799000000E1	1.552986534E-1	4.170476097E-2
1.800000000E1	1.511745433E-1	4.062063366E-2
1.801000000E1	1.468668033E-1	3.998765006E-2
1.802000000E1	1.424377503E-1	3.893601703E-2
1.803000000E1	1.378494545E-1	3.773239815E-2
1.804000000E1	1.332354039E-1	3.671732831E-2
1.805000000E1	1.286005073E-1	3.595678569E-2
1.806000000E1	1.238794020E-1	3.491302798E-2
1.807000000E1	1.187870438E-1	3.382982188E-2
1.808000000E1	1.137449440E-1	3.315824616E-2
1.809000000E1	1.087239114E-1	3.221243614E-2
1.810000000E1	1.031011119E-1	3.104626868E-2
1.811000000E1	9.764780878E-2	3.050083660E-2
1.812000000E1	9.218448000E-2	2.971798330E-2
1.813000000E1	8.660219722E-2	2.895859187E-2
1.814000000E1	8.066958581E-2	2.821016183E-2
1.815000000E1	7.450316273E-2	2.725232991E-2
1.816000000E1	6.861740661E-2	2.674958180E-2
1.817000000E1	6.275942985E-2	2.597763396E-2
1.818000000E1	5.643865492E-2	2.548597576E-2
1.819000000E1	5.022693457E-2	2.488630758E-2
1.820000000E1	4.410423115E-2	2.470001240E-2
1.821000000E1	3.809830944E-2	2.425963599E-2
1.822000000E1	3.177493586E-2	2.386396136E-2
1.823000000E1	2.547367988E-2	2.361318264E-2
1.824000000E1	1.906568414E-2	2.357048802E-2
1.825000000E1	1.273096193E-2	2.348169312E-2
1.826000000E1	6.393653263E-3	2.307677831E-2
1.827000000E1	-4.543472667E-5	2.294613168E-2
1.828000000E1	-6.470148332E-3	2.294968675E-2
1.829000000E1	-1.286591369E-2	2.306757238E-2
1.830000000E1	-1.906467919E-2	2.320253653E-2
1.831000000E1	-2.542011105E-2	2.338097951E-2
1.832000000E1	-3.206795066E-2	2.352366731E-2
1.833000000E1	-3.832669198E-2	2.378934940E-2
1.834000000E1	-4.450862001E-2	2.408750044E-2
1.835000000E1	-5.066053575E-2	2.437948696E-2
1.836000000E1	-5.678231902E-2	2.484149701E-2
1.837000000E1	-6.264246125E-2	2.564469090E-2
1.838000000E1	-6.867565969E-2	2.600148254E-2
1.839000000E1	-7.460920708E-2	2.663699188E-2
1.840000000E1	-8.052408633E-2	2.729717795E-2
1.841000000E1	-8.645318419E-2	2.785990372E-2
1.842000000E1	-9.218771668E-2	2.869477268E-2
1.843000000E1	-9.798635526E-2	2.961430771E-2
1.844000000E1	-1.038252868E-1	3.044139368E-2
1.845000000E1	-1.091061219E-1	3.123286317E-2
1.846000000E1	-1.146085799E-1	3.178945581E-2
1.847000000E1	-1.198771597E-1	3.270026422E-2
1.848000000E1	-1.251981157E-1	3.344891682E-2
1.849000000E1	-1.301578306E-1	3.458408278E-2
1.850000000E1	-1.353391282E-1	3.523677837E-2
1.851000000E1	-1.401331541E-1	3.636847004E-2
1.852000000E1	-1.447531250E-1	3.693839830E-2
1.853000000E1	-1.492240624E-1	3.811519224E-2
1.854000000E1	-1.537550499E-1	3.882624828E-2
1.855000000E1	-1.581046796E-1	3.990289188E-2
1.856000000E1	-1.625222813E-1	4.037965073E-2
1.857000000E1	-1.667605427E-1	4.153951921E-2
1.858000000E1	-1.703782472E-1	4.216767390E-2
1.859000000E1	-1.743542745E-1	4.322206372E-2
1.860000000E1	-1.777167177E-1	4.369602017E-2
1.861000000E1	-1.812821088E-1	4.482275302E-2
1.862000000E1	-1.849088341E-1	4.530577796E-2
1.863000000E1	-1.880114266E-1	4.645849264E-2
1.864000000E1	-1.909825752E-1	4.692041313E-2
1.865000000E1	-1.937845645E-1	4.798857416E-2
1.866000000E1	-1.965852641E-1	4.845893205E-2
1.867000000E1	-1.988375123E-1	4.932380667E-2
1.868000000E1	-2.012669274E-1	4.996217457E-2
1.869000000E1	-2.031652553E-1	5.058794695E-2
1.870000000E1	-2.049495649E-1	5.132928578E-2
1.871000000E1	-2.069764963E-1	5.166180317E-2
1.872000000E1	-2.086511833E-1	5.223413737E-2
1.873000000E1	-2.101893457E-1	5.272642665E-2
1.874000000E1	-2.115408222E-1	5.313925888E-2
1.875000000E1	-2.125626962E-1	5.335428182E-2
1.876000000E1	-2.133430710E-1	5.349364472E-2
1.877000000E1	-2.140428316E-1	5.374374249E-2
1.878000000E1	-2.146695284E-1	5.379335670E-2
1.879000000E1	-2.149188969E-1	5.375044037E-2
1.880000000E1	-2.150612299E-1	5.363019395E-2
1.881000000E1	-2.150034579E-1	5.357071887E-2
1.882000000E1	-2.148981086E-1	5.344135179E-2
1.883000000E1	-2.147489783E-1	5.336810034E-2
1.884000000E1	-2.143995297E-1	5.331049151E-2
1.885000000E1	-2.134622649E-1	5.323768609E-2
1.886000000E1	-2.130666392E-1	5.313089916E-2
1.887000000E1	-2.118377505E-1	5.303709481E-2
1.888000000E1	-2.106225032E-1	5.278204645E-2
1.889000000E1	-2.091619058E-1	5.209885973E-2
1.890000000E1	-2.075653461E-1	5.161663960E-2
1.891000000E1	-2.059480121E-1	5.143724992E-2
1.892000000E1	-2.042206780E-1	5.072602701E-2
1.893000000E1	-2.022183560E-1	5.002991955E-2
1.894000000E1	-2.000457516E-1	4.965870922E-2
1.895000000E1	-1.979555258E-1	4.867785745E-2
1.896000000E1	-1.954332749E-1	4.828092728E-2
1.897000000E1	-1.926706881E-1	4.738900268E-2
1.898000000E1	-1.897707097E-1	4.663462892E-2
1.899000000E1	-1.867032435E-1	4.612724793E-2
1.900000000E1	-1.836063835E-1	4.511085116E-2
1.901000000E1	-1.804873134E-1	4.450137607E-2
1.902000000E1	-1.773533693E-1	4.349294411E-2
1.903000000E1	-1.735532926E-1	4.292712709E-2
1.904000000E1	-1.699956171E-1	4.182302439E-2
1.905000000E1	-1.660696543E-1	4.130448630E-2
1.906000000E1	-1.623297695E-1	4.019740507E-2
1.907000000E1	-1.581344460E-1	3.969818784E-2
1.908000000E1	-1.537444000E-1	3.854073985E-2
1.909000000E1	-1.493901613E-1	3.799178661E-2
1.910000000E1	-1.448916252E-1	3.676177266E-2
1.911000000E1	-1.403350451E-1	3.620808368E-2
1.912000000E1	-1.357846194E-1	3.506250964E-2
1.913000000E1	-1.311604020E-1	3.448983833E-2
1.914000000E1	-1.264074976E-1	3.336842727E-2
1.915000000E1	-1.211276394E-1	3.255683390E-2
1.916000000E1	-1.162019649E-1	3.173386274E-2
1.917000000E1	-1.112587240E-1	3.115501604E-2
1.918000000E1	-1.058958186E-1	3.031074160E-2
1.919000000E1	-1.007524788E-1	2.960811209E-2
1.920000000E1	-9.532082084E-2	2.874831445E-2
1.921000000E1	-8.967174847E-2	2.793144535E-2
1.922000000E1	-8.453465686E-2	2.741592717E-2
1.923000000E1	-7.877154352E-2	2.663518466E-2
1.924000000E1	-7.294210956E-2	2.596446339E-2
1.925000000E1	-6.703157170E-2	2.564206915E-2
1.926000000E1	-6.139659676E-2	2.507830609E-2
1.927000000E1	-5.535748648E-2	2.430699733E-2
1.928000000E1	-4.934133902E-2	2.395241794E-2
1.929000000E1	-4.329964722E-2	2.372785307E-2
1.930000000E1	-3.727655982E-2	2.342982696E-2
1.931000000E1	-3.124947411E-2	2.322578338E-2
1.932000000E1	-2.520928769E-2	2.311927874E-2
1.933000000E1	-1.910679400E-2	2.301117875E-2
1.934000000E1	-1.308144229E-2	2.290751160E-2
1.935000000E1	-7.035205723E-3	2.283967344E-2
1.936000000E1	-1.029227147E-3	2.273860175E-2
1.937000000E1	4.941094241E-3	2.266697919E-2
1.938000000E1	1.096658782E-2	2.261482880E-2
1.939000000E1	1.693837933E-2	2.258731008E-2
1.940000000E1	2.286772997E-2	2.267751261E-2
1.941000000E1	2.882931866E-2	2.321881861E-2
1.942000000E1	3.461482168E-2	2.344351405E-2
1.943000000E1	4.027111284E-2	2.352868049E-2
1.944000000E1	4.570837471E-2	2.381667312E-2
1.945000000E1	5.144085262E-2	2.433297109E-2
1.946000000E1	5.713481598E-2	2.455086506E-2
1.947000000E1	6.261338092E-2	2.520313182E-2
1.948000000E1	6.802281653E-2	2.579038096E-2
1.949000000E1	7.291917467E-2	2.651445375E-2
1.950000000E1	7.856438817E-2	2.702562773E-2
1.951000000E1	8.345363431E-2	2.790126845E-2
1.952000000E1	8.827147362E-2	2.833776270E-2
1.953000000E1	9.325017088E-2	2.912686509E-2
1.954000000E1	9.821448647E-2	2.954578271E-2
1.955000000E1	1.029239881E-1	3.067789269E-2
1.956000000E1	1.074873577E-1	3.096897587E-2
1.957000000E1	1.119523883E-1	3.201690608E-2
1.958000000E1	1.163116856E-1	3.270692720E-2
1.959000000E1	1.206577566E-1	3.336648325E-2
1.960000000E1	1.246321587E-1	3.433110638E-2
1.961000000E1	1.284423853E-1	3.487769730E-2
1.962000000E1	1.321981710E-1	3.588215281E-2
1.963000000E1	1.358047943E-1	3.634147991E-2
1.964000000E1	1.391435782E-1	3.736860313E-2
1.965000000E1	1.424772611E-1	3.786069967E-2
1.966000000E1	1.454304634E-1	3.873376919E-2
1.967000000E1	1.483750480E-1	3.920930772E-2
1.968000000E1	1.511689068E-1	4.015127585E-2
1.969000000E1	1.540384050E-1	4.039446700E-2
1.970000000E1	1.566255236E-1	4.123881023E-2
1.971000000E1	1.588611350E-1	4.168759885E-2
1.972000000E1	1.613439169E-1	4.211755477E-2
1.973000000E1	1.632143995E-1	4.289032418E-2
1.974000000E1	1.650233345E-1	4.309213626E-2
1.975000000E1	1.666711129E-1	4.347898905E-2
1.976000000E1	1.679443394E-1	4.415738573E-2
1.977000000E1	1.692703276E-1	4.435281335E-2
1.978000000E1	1.706622652E-1	4.447487520E-2
