mass_A
t	y	v
3.629000000E1	2.537580107E-2	2.322827199E-3
3.630000000E1	2.536871599E-2	2.310042835E-3
3.631000000E1	2.536517086E-2	2.807242247E-3
3.632000000E1	2.536333890E-2	3.636513838E-3
3.633000000E1	2.534615489E-2	9.896850240E-3
3.634000000E1	2.532389089E-2	1.618098405E-2
3.635000000E1	2.531631482E-2	2.952072079E-2
3.636000000E1	2.543778684E-2	4.770573730E-2
3.637000000E1	2.540393317E-2	3.370748242E-2
3.638000000E1	2.538554233E-2	1.295070383E-2
3.639000000E1	2.537328700E-2	1.541138005E-2
3.640000000E1	2.535512314E-2	3.668368372E-2
3.641000000E1	2.546225541E-2	5.165424275E-2
3.642000000E1	2.541442823E-2	3.445740882E-2
3.643000000E1	2.540258037E-2	2.571493317E-2
3.644000000E1	2.536323964E-2	4.303628460E-2
3.645000000E1	2.547576228E-2	5.604864909E-2
3.646000000E1	2.546386763E-2	3.737221764E-2
3.647000000E1	2.543769642E-2	3.099367188E-2
3.648000000E1	2.540583787E-2	5.307768476E-2
3.649000000E1	2.551362143E-2	4.690387812E-2
3.650000000E1	2.548308802E-2	3.257052268E-2
3.651000000E1	2.543017054E-2	5.656935604E-2
3.652000000E1	2.556004750E-2	5.849632558E-2
3.653000000E1	2.552803758E-2	2.843849442E-2
3.654000000E1	2.549110399E-2	4.550279722E-2
3.655000000E1	2.559256351E-2	6.570847029E-2
3.656000000E1	2.554406984E-2	4.782844542E-2
3.657000000E1	2.551787542E-2	6.553823630E-2
3.658000000E1	2.560344122E-2	5.786776715E-2
3.659000000E1	2.559238895E-2	4.136633022E-2
3.660000000E1	2.553732985E-2	6.303504390E-2
3.661000000E1	2.563854356E-2	4.791334076E-2
3.662000000E1	2.560462382E-2	6.199061031E-2
3.663000000E1	2.569463182E-2	6.977770743E-2
3.664000000E1	2.567222288E-2	4.263852128E-2
3.665000000E1	2.565389123E-2	6.756981593E-2
3.666000000E1	2.571455605E-2	6.702302983E-2
3.667000000E1	2.567132650E-2	6.874325637E-2
3.668000000E1	2.575680605E-2	6.630606819E-2
3.669000000E1	2.573324245E-2	5.837135076E-2
3.670000000E1	2.581370376E-2	7.352746049E-2
3.671000000E1	2.576979340E-2	6.216876340E-2
3.672000000E1	2.573398698E-2	6.479383985E-2
3.673000000E1	2.584440918E-2	4.848112644E-2
3.674000000E1	2.581621403E-2	5.954534061E-2
3.675000000E1	2.587870718E-2	7.173395380E-2
3.676000000E1	2.583486693E-2	4.256823029E-2
3.677000000E1	2.581751106E-2	6.379808303E-2
3.678000000E1	2.591080848E-2	6.249212497E-2
3.679000000E1	2.586967142E-2	4.990485639E-2
3.680000000E1	2.597308574E-2	7.136979181E-2
3.681000000E1	2.591769412E-2	6.206372522E-2
3.682000000E1	2.589204876E-2	6.107772098E-2
3.683000000E1	2.599484759E-2	4.754091384E-2
3.684000000E1	2.596913852E-2	3.695627278E-2
3.685000000E1	2.592378074E-2	6.061720741E-2
3.686000000E1	2.601248933E-2	5.327303789E-2
3.687000000E1	2.596895372E-2	4.329491666E-2
3.688000000E1	2.594607708E-2	5.833074547E-2
3.689000000E1	2.607034759E-2	4.885738937E-2
3.690000000E1	2.602696561E-2	3.057846339E-2
3.691000000E1	2.600426214E-2	5.446279959E-2
3.692000000E1	2.606831906E-2	6.156231848E-2
3.693000000E1	2.604496803E-2	3.904737269E-2
3.694000000E1	2.601191836E-2	5.099785140E-2
3.695000000E1	2.613916124E-2	5.291869335E-2
3.696000000E1	2.610031823E-2	3.159148338E-2
3.697000000E1	2.606522678E-2	3.778712318E-2
3.698000000E1	2.604103233E-2	5.431784665E-2
3.699000000E1	2.614531618E-2	4.043434236E-2
3.700000000E1	2.611781388E-2	2.489503280E-2
3.701000000E1	2.610384970E-2	4.162637857E-2
3.702000000E1	2.624263122E-2	5.951561347E-2
3.703000000E1	2.618386759E-2	3.634530803E-2
3.704000000E1	2.615637118E-2	2.054641580E-2
3.705000000E1	2.613797152E-2	4.845174423E-2
3.706000000E1	2.623138153E-2	5.505545342E-2
3.707000000E1	2.621396103E-2	2.636766801E-2
3.708000000E1	2.619618117E-2	1.279672789E-2
3.709000000E1	2.618714405E-2	1.793939779E-2
3.710000000E1	2.618389391E-2	3.794221557E-2
3.711000000E1	2.631556362E-2	4.736538171E-2
3.712000000E1	2.626935452E-2	2.837636311E-2
3.713000000E1	2.623570679E-2	1.181196605E-2
3.714000000E1	2.623717781E-2	1.554828622E-2
3.715000000E1	2.621667349E-2	9.654165978E-3
3.716000000E1	2.623156657E-2	7.572518108E-3
3.717000000E1	2.621315058E-2	1.117699292E-2
3.718000000E1	2.621533146E-2	1.140234814E-2
3.719000000E1	2.621246483E-2	1.534285845E-3
3.720000000E1	2.621041492E-2	1.673358348E-2
3.721000000E1	2.620814940E-2	8.634292491E-3
3.722000000E1	2.620118383E-2	4.834828093E-3
3.723000000E1	2.621187844E-2	4.560968440E-3
3.724000000E1	2.621707964E-2	7.330666695E-3
3.725000000E1	2.622567161E-2	5.139386360E-3
3.726000000E1	2.621026005E-2	2.382771007E-3
3.727000000E1	2.621138182E-2	2.060403810E-3
3.728000000E1	2.622442537E-2	3.397306673E-3
3.729000000E1	2.623975926E-2	3.518664853E-3
3.730000000E1	2.623335709E-2	1.185587819E-3
3.731000000E1	2.623580311E-2	2.253405345E-3
3.732000000E1	2.624589601E-2	2.390110612E-3
3.733000000E1	2.624609727E-2	3.589363048E-3
3.734000000E1	2.625586245E-2	2.647813064E-3
3.735000000E1	2.625444472E-2	6.259817396E-3
3.736000000E1	2.628351235E-2	1.205836968E-2
3.737000000E1	2.628178603E-2	9.542775893E-3
3.738000000E1	2.628996341E-2	1.419318791E-2
3.739000000E1	2.628116319E-2	2.181841663E-3
3.740000000E1	2.627679201E-2	1.992336338E-2
3.741000000E1	2.617436791E-2	4.719448717E-2
3.742000000E1	2.620701978E-2	2.455463618E-2
3.743000000E1	2.621666445E-2	1.128877675E-2
3.744000000E1	2.624622297E-2	1.019049623E-2
3.745000000E1	2.624369563E-2	1.829284795E-2
3.746000000E1	2.625345471E-2	3.550872969E-2
3.747000000E1	2.612851127E-2	4.431620760E-2
3.748000000E1	2.614353711E-2	3.039303979E-2
3.749000000E1	2.616165270E-2	1.209335334E-2
3.750000000E1	2.619285431E-2	1.449784294E-2
3.751000000E1	2.620816967E-2	2.939649943E-2
3.752000000E1	2.622800340E-2	4.305357981E-2
3.753000000E1	2.612689418E-2	3.935204867E-2
3.754000000E1	2.613107867E-2	2.086732321E-2
3.755000000E1	2.614746957E-2	1.413047245E-2
3.756000000E1	2.616164056E-2	2.518676354E-2
3.757000000E1	2.616747756E-2	3.833936746E-2
3.758000000E1	2.604809261E-2	4.363104548E-2
3.759000000E1	2.607693894E-2	2.716825031E-2
3.760000000E1	2.610005896E-2	1.317094031E-2
3.761000000E1	2.613350474E-2	2.536948780E-2
3.762000000E1	2.616533105E-2	4.890164098E-2
3.763000000E1	2.606706317E-2	4.495184071E-2
3.764000000E1	2.606512690E-2	1.989285443E-2
3.765000000E1	2.607549566E-2	1.306522852E-2
3.766000000E1	2.608835114E-2	2.404644572E-2
3.767000000E1	2.611316851E-2	3.890647461E-2
3.768000000E1	2.598482857E-2	4.539983794E-2
3.769000000E1	2.602033277E-2	2.932468154E-2
3.770000000E1	2.604144066E-2	1.687404997E-2
3.771000000E1	2.608191529E-2	3.752025408E-2
3.772000000E1	2.597946444E-2	5.746053511E-2
3.773000000E1	2.599223073E-2	3.705532663E-2
3.774000000E1	2.599861201E-2	1.321695227E-2
3.775000000E1	2.601812862E-2	1.692778392E-2
3.776000000E1	2.602821891E-2	3.839898976E-2
3.777000000E1	2.592085007E-2	5.178424968E-2
3.778000000E1	2.595498867E-2	3.123554776E-2
3.779000000E1	2.598484176E-2	1.944543286E-2
3.780000000E1	2.601645231E-2	3.674865170E-2
3.781000000E1	2.591213230E-2	5.457887305E-2
3.782000000E1	2.591839056E-2	3.608916418E-2
3.783000000E1	2.591972039E-2	1.260769927E-2
3.784000000E1	2.593138907E-2	2.350376006E-2
3.785000000E1	2.597832103E-2	2.828448495E-2
3.786000000E1	2.599992729E-2	3.285619899E-2
3.787000000E1	2.586608911E-2	3.882043506E-2
3.788000000E1	2.589883470E-2	2.404974513E-2
3.789000000E1	2.591263263E-2	1.852160491E-2
3.790000000E1	2.594241124E-2	4.161040758E-2
3.791000000E1	2.583553250E-2	5.264532473E-2
3.792000000E1	2.584123730E-2	2.872121949E-2
3.793000000E1	2.585984271E-2	1.348983797E-2
3.794000000E1	2.587889289E-2	2.021331141E-2
3.795000000E1	2.589152812E-2	4.197453955E-2
3.796000000E1	2.579100341E-2	5.337231204E-2
3.797000000E1	2.582979685E-2	3.000782298E-2
3.798000000E1	2.583395291E-2	1.696500328E-2
3.799000000E1	2.586627950E-2	2.346313965E-2
3.800000000E1	2.588226360E-2	3.419479939E-2
3.801000000E1	2.575723960E-2	4.350188583E-2
3.802000000E1	2.576711714E-2	2.719075821E-2
3.803000000E1	2.578836463E-2	1.445979885E-2
3.804000000E1	2.581261829E-2	2.112588125E-2
3.805000000E1	2.583829821E-2	3.927270344E-2
3.806000000E1	2.573585307E-2	4.761357358E-2
3.807000000E1	2.575140404E-2	2.650761495E-2
3.808000000E1	2.576635397E-2	1.071496242E-2
3.809000000E1	2.577588133E-2	1.341485756E-2
3.810000000E1	2.577561502E-2	2.082354864E-2
3.811000000E1	2.579389618E-2	3.471172846E-2
3.812000000E1	2.568016468E-2	4.485581000E-2
3.813000000E1	2.570952816E-2	2.534255878E-2
3.814000000E1	2.570127953E-2	6.306247819E-3
3.815000000E1	2.571747999E-2	8.276894087E-3
3.816000000E1	2.574073291E-2	1.039389685E-2
3.817000000E1	2.574600794E-2	2.202023554E-2
3.818000000E1	2.576220543E-2	1.112037195E-2
3.819000000E1	2.577475032E-2	9.938652445E-4
3.820000000E1	2.577150121E-2	7.710212741E-3
3.821000000E1	2.575597010E-2	1.983807400E-3
3.822000000E1	2.576201352E-2	2.610212464E-3
3.823000000E1	2.578563529E-2	7.479528844E-3
3.824000000E1	2.577232801E-2	4.198655141E-3
3.825000000E1	2.575805815E-2	1.840123770E-2
3.826000000E1	2.573308216E-2	1.454680385E-2
3.827000000E1	2.573171537E-2	4.840320428E-3
3.828000000E1	2.571588680E-2	3.582179191E-3
3.829000000E1	2.572935608E-2	3.835585534E-3
3.830000000E1	2.572059734E-2	2.710720938E-3
3.831000000E1	2.572381425E-2	3.688115946E-3
3.832000000E1	2.571475899E-2	2.887738306E-3
3.833000000E1	2.571835382E-2	1.160007536E-3
3.834000000E1	2.571857761E-2	1.045707805E-3
3.835000000E1	2.572115786E-2	2.056938435E-3
3.836000000E1	2.571255473E-2	1.020792474E-3
3.837000000E1	2.571930557E-2	7.805717545E-4
3.838000000E1	2.571202529E-2	1.216991662E-3
3.839000000E1	2.571281521E-2	1.381319269E-3
3.840000000E1	2.570396791E-2	2.883744976E-3
3.841000000E1	2.570655516E-2	3.206556078E-3
3.842000000E1	2.570255019E-2	9.296094389E-4
3.843000000E1	2.571540519E-2	1.315142882E-3
3.844000000E1	2.570536756E-2	9.237309546E-3
3.845000000E1	2.569261860E-2	5.305310074E-3
3.846000000E1	2.570764318E-2	3.266362520E-3
3.847000000E1	2.569846042E-2	1.174368908E-2
3.848000000E1	2.569137433E-2	6.490459868E-3
3.849000000E1	2.568868827E-2	4.240645228E-3
3.850000000E1	2.567644415E-2	4.625598684E-3
3.851000000E1	2.569491571E-2	1.160671280E-3
3.852000000E1	2.567246566E-2	8.074609063E-3
3.853000000E1	2.568794662E-2	1.162525692E-2
3.854000000E1	2.567506573E-2	7.857041481E-4
3.855000000E1	2.568035644E-2	2.515050776E-3
3.856000000E1	2.569036093E-2	1.414876916E-2
3.857000000E1	2.578378646E-2	2.844670926E-2
3.858000000E1	2.577009755E-2	2.743201620E-2
3.859000000E1	2.577565133E-2	1.232476182E-2
3.860000000E1	2.575344137E-2	6.858772280E-3
3.861000000E1	2.574562887E-2	7.858748914E-3
3.862000000E1	2.573807210E-2	9.330832396E-3
3.863000000E1	2.573228438E-2	4.496652655E-3
3.864000000E1	2.573550140E-2	2.399096537E-3
3.865000000E1	2.573206132E-2	9.910744097E-3
3.866000000E1	2.571451484E-2	8.642424165E-3
3.867000000E1	2.571920490E-2	2.188137244E-3
3.868000000E1	2.570277970E-2	2.428953120E-2
3.869000000E1	2.583572202E-2	3.838579606E-2
3.870000000E1	2.579541974E-2	2.475930682E-2
3.871000000E1	2.578717865E-2	1.362516688E-2
3.872000000E1	2.576782944E-2	6.988978620E-3
3.873000000E1	2.578109924E-2	2.801659938E-3
3.874000000E1	2.578162174E-2	2.081161577E-3
3.875000000E1	2.578114123E-2	8.131681683E-3
3.876000000E1	2.575953073E-2	7.772622171E-3
3.877000000E1	2.576391434E-2	2.209912797E-3
3.878000000E1	2.576024921E-2	2.597533764E-3
3.879000000E1	2.576283873E-2	2.668609365E-3
3.880000000E1	2.575216307E-2	1.778913856E-2
3.881000000E1	2.573499715E-2	3.979957979E-3
3.882000000E1	2.575750036E-2	1.544032528E-2
3.883000000E1	2.574763632E-2	2.356671703E-3
3.884000000E1	2.573138002E-2	9.166151728E-3
3.885000000E1	2.571515036E-2	2.780061679E-3
3.886000000E1	2.573036525E-2	4.959608269E-3
3.887000000E1	2.572224085E-2	1.310532369E-3
3.888000000E1	2.574845848E-2	3.342090920E-3
3.889000000E1	2.574003737E-2	3.465128881E-3
3.890000000E1	2.573152194E-2	2.771037807E-3
3.891000000E1	2.572152742E-2	6.505579636E-3
3.892000000E1	2.573799215E-2	7.503631237E-4
3.893000000E1	2.572705494E-2	1.143063102E-3
3.894000000E1	2.575314161E-2	3.099890000E-3
3.895000000E1	2.572822606E-2	6.003598436E-3
3.896000000E1	2.575178834E-2	4.458078315E-3
3.897000000E1	2.575658131E-2	4.917566380E-4
3.898000000E1	2.574341616E-2	8.267338219E-4
3.899000000E1	2.574676130E-2	1.162431080E-3
3.900000000E1	2.575298655E-2	9.170070116E-4
3.901000000E1	2.575386931E-2	1.581398592E-3
3.902000000E1	2.574321320E-2	5.886717000E-4
3.903000000E1	2.575142490E-2	2.359456762E-3
3.904000000E1	2.576486700E-2	2.852894802E-3
3.905000000E1	2.576339432E-2	4.993281037E-4
3.906000000E1	2.575592179E-2	7.775570533E-5
3.907000000E1	2.576357932E-2	1.593935767E-3
3.908000000E1	2.576553230E-2	8.771148529E-4
3.909000000E1	2.576507481E-2	1.637617004E-3
3.910000000E1	2.577321303E-2	1.453150666E-3
3.911000000E1	2.577695482E-2	1.170944224E-3
3.912000000E1	2.575689995E-2	5.959199054E-4
3.913000000E1	2.576726360E-2	1.844281248E-3
3.914000000E1	2.578154433E-2	1.344422480E-3
3.915000000E1	2.578461766E-2	6.814795057E-4
3.916000000E1	2.577340815E-2	8.943790824E-4
3.917000000E1	2.577876695E-2	1.501235458E-3
3.918000000E1	2.579726072E-2	7.028001443E-4
3.919000000E1	2.579006718E-2	2.512150806E-4
3.920000000E1	2.579276351E-2	3.665633066E-4
3.921000000E1	2.578287595E-2	4.109496034E-4
3.922000000E1	2.578926307E-2	9.891035820E-4
3.923000000E1	2.579500701E-2	2.936597981E-4
3.924000000E1	2.579319662E-2	8.440984513E-4
3.925000000E1	2.578409048E-2	8.059971505E-4
3.926000000E1	2.577856401E-2	6.979918780E-4
3.927000000E1	2.578600570E-2	6.426686713E-4
3.928000000E1	2.578467932E-2	4.570693095E-4
3.929000000E1	2.578109126E-2	6.916038521E-4
3.930000000E1	2.578847753E-2	6.126126283E-4
3.931000000E1	2.578467483E-2	8.390162894E-4
3.932000000E1	2.578399821E-2	2.923237973E-4
3.933000000E1	2.578908912E-2	5.141799807E-4
3.934000000E1	2.578476229E-2	4.743166897E-4
3.935000000E1	2.578554743E-2	2.103296936E-4
3.936000000E1	2.578443102E-2	1.476694661E-4
3.937000000E1	2.578452565E-2	3.296030025E-4
3.938000000E1	2.578731852E-2	5.905684428E-4
3.939000000E1	2.577866990E-2	4.652221808E-4
3.940000000E1	2.578238146E-2	4.931143656E-4
3.941000000E1	2.578507009E-2	1.589905482E-3
3.942000000E1	2.579906259E-2	8.203430586E-4
3.943000000E1	2.579284045E-2	9.838151717E-4
3.944000000E1	2.579090847E-2	1.303355055E-3
3.945000000E1	2.577590688E-2	8.099439792E-4
3.946000000E1	2.577649352E-2	3.434768922E-4
3.947000000E1	2.577747072E-2	2.524679210E-4
3.948000000E1	2.578076871E-2	2.815698223E-4
3.949000000E1	2.577372645E-2	6.634541087E-4
3.950000000E1	2.577525446E-2	3.815570904E-4
3.951000000E1	2.578118231E-2	4.722250434E-4
3.952000000E1	2.578393043E-2	4.901200224E-4
3.953000000E1	2.578554212E-2	5.022016711E-4
3.954000000E1	2.577769633E-2	6.217529682E-4
3.955000000E1	2.577569195E-2	2.169239346E-4
3.956000000E1	2.578162941E-2	1.148835499E-3
3.957000000E1	2.579271035E-2	3.882854515E-4
3.958000000E1	2.578696383E-2	7.540934783E-4
3.959000000E1	2.578025990E-2	4.574139334E-4
3.960000000E1	2.578281884E-2	2.202984766E-4
3.961000000E1	2.578455521E-2	1.135320766E-3
3.962000000E1	2.577936924E-2	2.990809734E-4
3.963000000E1	2.578149889E-2	4.577065406E-4
3.964000000E1	2.578733361E-2	4.801523222E-4
3.965000000E1	2.578397667E-2	1.154365924E-3
3.966000000E1	2.579086971E-2	9.999418029E-4
3.967000000E1	2.579379607E-2	9.814799824E-4
3.968000000E1	2.578078274E-2	7.457341271E-4
3.969000000E1	2.578614686E-2	2.283982259E-4
3.970000000E1	2.578261082E-2	2.324802224E-4
3.971000000E1	2.578290934E-2	5.000044494E-4
3.972000000E1	2.577747837E-2	5.578430648E-4
3.973000000E1	2.577613302E-2	2.521367185E-4
3.974000000E1	2.578215492E-2	2.052302851E-4
3.975000000E1	2.577480866E-2	2.605702433E-4
3.976000000E1	2.578031055E-2	6.445999528E-4
3.977000000E1	2.578753053E-2	4.969501855E-4
3.978000000E1	2.578992619E-2	2.869638390E-4
3.979000000E1	2.579062164E-2	8.772327889E-4
3.980000000E1	2.578117128E-2	5.125447620E-4
3.981000000E1	2.578165269E-2	5.545563288E-4
3.982000000E1	2.578538401E-2	2.400924488E-4
3.983000000E1	2.577943484E-2	4.421301109E-4
3.984000000E1	2.578195305E-2	1.431905323E-3
3.985000000E1	2.578549937E-2	3.176878281E-4
3.986000000E1	2.578685580E-2	4.910075186E-4
3.987000000E1	2.578705448E-2	2.781301758E-4
3.988000000E1	2.578540584E-2	1.023330609E-3
